CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
28832,MR.,JOSEPH,RODRIGUEZ,05-05-1970,M,M,joseph27@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
12900,MR.,CARLOS,WARD,06-05-1970,M,M,carlos14@adventure-works.com,"60,000",1,Graduate Degree,Professional,Y
24612,MR.,DEVON,CHANDER,06-05-1970,S,M,devon13@adventure-works.com,"90,000",0,Bachelors,Professional,Y
19429,MR.,JARED,KELLY,09-05-1970,S,M,jared4@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
28696,MS.,ROBIN,NAVARRO,09-05-1970,S,F,robin6@adventure-works.com,"40,000",0,Graduate Degree,Clerical,Y
18215,MS.,ASHLEY,TAYLOR,10-05-1970,S,F,ashley9@adventure-works.com,"90,000",0,Bachelors,Professional,Y
26444,MS.,PAMELA,LOPEZ,10-05-1970,S,F,pamela20@adventure-works.com,"1,00,000",0,Partial High School,Professional,Y
17650,MRS.,JESSICA,SANDERS,11-05-1970,S,F,jessica24@adventure-works.com,"40,000",2,Partial College,Clerical,Y
22602,MRS.,KELLI,ANDERSEN,11-05-1970,S,F,kelli36@adventure-works.com,"10,000",2,High School,Manual,Y
27908,MS.,ADRIANA,SANCHEZ,11-05-1970,S,F,adriana21@adventure-works.com,"20,000",0,Partial College,Manual,N
12897,MRS.,ALYSSA,WILSON,01-06-1970,M,F,alyssa6@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
16556,MS.,ANGELICA,BUTLER,01-06-1970,S,F,angelica14@adventure-works.com,"20,000",0,Partial College,Manual,N
20652,MRS.,AMANDA,SCOTT,01-06-1970,M,F,amanda56@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
22253,MRS.,STEPHANIE,REED,02-06-1970,M,F,stephanie7@adventure-works.com,"60,000",2,Graduate Degree,Professional,Y
22257,MRS.,CARRIE,ROMERO,02-06-1970,M,F,carrie9@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
28650,MRS.,JESSICA,CLARK,02-06-1970,M,F,jessica67@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
20855,MS.,ABIGAIL,ROSS,03-06-1970,M,F,abigail29@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
21031,MS.,CASSIE,SHE,03-06-1970,S,F,cassie0@adventure-works.com,"30,000",0,Bachelors,Clerical,N
12895,MRS.,DESTINY,ANDERSON,04-06-1970,M,F,destiny10@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
20002,MRS.,ELIZABETH,WHITE,05-06-1970,M,F,elizabeth16@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
23866,MR.,XAVIER,FLORES,05-06-1970,M,M,xavier52@adventure-works.com,"60,000",1,Graduate Degree,Professional,Y
24034,MR.,PEDRO,RUIZ,05-06-1970,M,M,pedro22@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
24199,MS.,VERONICA,PRASAD,05-06-1970,M,F,veronica10@adventure-works.com,"40,000",0,Graduate Degree,Clerical,N
25109,MR.,DEVIN,RIVERA,05-06-1970,M,M,devin75@adventure-works.com,"80,000",4,Graduate Degree,Management,N
25597,MR.,ALAN,SHE,05-06-1970,S,M,alan27@adventure-works.com,"30,000",0,Bachelors,Clerical,N
24029,MS.,HALEY,HOWARD,06-06-1970,S,F,haley12@adventure-works.com,"20,000",0,Partial College,Manual,Y
16061,MR.,MIGUEL,BUTLER,07-06-1970,M,M,miguel60@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
20852,MS.,YOLANDA,RAJE,07-06-1970,M,F,yolanda13@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
26326,MR.,TREVOR,WASHINGTON,07-06-1970,M,M,trevor13@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
27118,MS.,TINA,KAPOOR,07-06-1970,M,F,tina3@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
27188,MRS.,CLAUDIA,SHE,07-06-1970,S,F,claudia20@adventure-works.com,"40,000",2,Partial College,Clerical,Y
18218,MR.,THOMAS,POWELL,08-06-1970,M,M,thomas10@adventure-works.com,"1,10,000",0,High School,Management,N
24790,MRS.,REBEKAH,NAVARRO,08-06-1970,M,F,rebekah30@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
26445,MR.,AIDAN,FOSTER,09-06-1970,S,M,aidan17@adventure-works.com,"1,10,000",0,High School,Management,N
13643,MR.,RONALD,SAI,10-06-1970,S,M,ronald7@adventure-works.com,"1,00,000",0,Partial High School,Professional,Y
25111,MR.,DREW,CHANDER,10-06-1970,M,M,drew17@adventure-works.com,"90,000",2,Bachelors,Professional,Y
28853,MR.,MIGUEL,DAVIS,10-06-1970,M,M,miguel4@adventure-works.com,"60,000",2,Graduate Degree,Professional,Y
18219,MS.,FELICIA,GOMEZ,11-06-1970,M,F,felicia1@adventure-works.com,"1,20,000",0,Partial High School,Professional,Y
23662,,CYNTHIA,SANCHEZ,11-06-1970,S,NA,cynthia26@adventure-works.com,"1,00,000",0,Partial High School,Professional,Y
16561,MR.,KURT,YUAN,12-06-1970,M,M,kurt6@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
21608,MR.,DAVID,GRIFFIN,12-06-1970,M,M,david54@adventure-works.com,"70,000",3,Graduate Degree,Professional,Y
23840,MR.,MASON,WARD,12-06-1970,M,M,mason12@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
11661,MR.,JEREMIAH,JAMES,01-07-1970,S,M,jeremiah39@adventure-works.com,"60,000",1,Graduate Degree,Professional,Y
12282,MR.,NICOLAS,TANG,01-07-1970,S,M,nicolas2@adventure-works.com,"40,000",0,Graduate Degree,Clerical,Y
11392,MR.,WILLIE,ZHAO,02-07-1970,S,M,willie8@adventure-works.com,"10,000",2,High School,Manual,Y
18548,MR.,JORDAN,POWELL,02-07-1970,M,M,jordan5@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
11900,MR.,BYRON,CARLSON,03-07-1970,S,M,byron12@adventure-works.com,"90,000",2,Bachelors,Professional,Y
20672,MR.,FERNANDO,ROSS,03-07-1970,S,M,fernando48@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
25321,MR.,FRANCIS,SUAREZ,03-07-1970,S,M,francis17@adventure-works.com,"40,000",2,Partial College,Clerical,Y
19976,MS.,TAMARA,SUN,04-07-1970,M,F,tamara2@adventure-works.com,"1,10,000",0,High School,Management,Y
27986,MR.,HENRY,VANCE,04-07-1970,S,M,henry6@adventure-works.com,"1,10,000",0,High School,Management,N
11752,MRS.,LAUREN,BRYANT,05-07-1970,M,F,lauren64@adventure-works.com,"80,000",4,Graduate Degree,Management,Y
15073,MS.,TASHA,CHANDER,05-07-1970,M,F,tasha16@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
20654,MRS.,TAYLOR,MURPHY,05-07-1970,M,F,taylor8@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
20851,MR.,FRANK,SANZ,05-07-1970,S,M,frank28@adventure-works.com,"20,000",0,Partial College,Manual,N
19984,MRS.,SARA,MORRIS,06-07-1970,M,F,sara20@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
22256,MR.,EDWIN,LU,06-07-1970,M,M,edwin12@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
23777,MRS.,CANDICE,ZHANG,06-07-1970,S,F,candice8@adventure-works.com,"40,000",2,Partial College,Clerical,Y
25413,MRS.,ZOE,RIVERA,06-07-1970,S,F,zoe15@adventure-works.com,"60,000",2,Graduate Degree,Professional,N
18553,MR.,ALEX,ROBERTS,07-07-1970,M,M,alex32@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
24793,MR.,COLE,MORGAN,07-07-1970,M,M,cole13@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
19423,MS.,MARIA,PRICE,08-07-1970,S,F,maria23@adventure-works.com,"20,000",0,Partial College,Manual,N
24723,MRS.,SHAWNA,PAL,08-07-1970,M,F,shawna13@adventure-works.com,"40,000",2,Partial College,Clerical,Y
19294,MR.,STANLEY,GARCIA,09-07-1970,M,M,stanley16@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
28852,MRS.,MARIAH,WATSON,09-07-1970,M,F,mariah0@adventure-works.com,"60,000",2,Graduate Degree,Professional,Y
14584,MRS.,GABRIELLE,MITCHELL,10-07-1970,S,F,gabrielle54@adventure-works.com,"80,000",2,Graduate Degree,Professional,Y
17594,MRS.,MICHELLE,COOK,11-07-1970,M,F,michelle21@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
20004,MRS.,KAITLIN,PEREZ,11-07-1970,M,F,kaitlin20@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
21590,MRS.,TAYLOR,GONZALES,11-07-1970,M,F,taylor41@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
26324,MRS.,FAITH,BROOKS,11-07-1970,S,F,faith23@adventure-works.com,"70,000",3,Graduate Degree,Professional,N
13544,MS.,JOY,MARTIN,12-07-1970,S,F,joy1@adventure-works.com,"20,000",0,Partial College,Manual,Y
19101,MS.,SUSAN,CAI,12-07-1970,S,F,susan32@adventure-works.com,"90,000",0,Bachelors,Professional,N
19292,MR.,MICAH,LIN,12-07-1970,M,M,micah18@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
24028,MR.,ADAM,HAYES,12-07-1970,S,M,adam19@adventure-works.com,"20,000",0,Partial College,Manual,N
15466,MR.,ELIJAH,PEREZ,01-08-1970,M,M,elijah32@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
13955,MR.,ANDRES,RAJI,02-08-1970,M,M,andres17@adventure-works.com,"90,000",2,Bachelors,Professional,Y
15498,MRS.,ALEXANDRA,WASHINGTON,02-08-1970,M,F,alexandra36@adventure-works.com,"60,000",1,Graduate Degree,Professional,Y
26233,MS.,CRISTINA,CHANDE,02-08-1970,M,F,cristina13@adventure-works.com,"40,000",0,Graduate Degree,Skilled Manual,Y
19558,MRS.,GLORIA,ORTEGA,03-08-1970,M,F,gloria22@adventure-works.com,"80,000",4,Graduate Degree,Management,Y
26955,MR.,CARLOS,COOK,03-08-1970,M,M,carlos24@adventure-works.com,"40,000",0,Graduate Degree,Clerical,Y
27082,MR.,ZACHARY,TAYLOR,03-08-1970,M,M,zachary38@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
14719,MR.,RONNIE,HE,04-08-1970,M,M,ronnie16@adventure-works.com,"40,000",2,Partial College,Clerical,N
17566,MRS.,RACHEL,MARTINEZ,04-08-1970,M,F,rachel20@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
23780,MR.,MASON,STEWART,04-08-1970,S,M,mason24@adventure-works.com,"40,000",2,Partial College,Clerical,N
24922,MS.,NAOMI,JIMENEZ,04-08-1970,M,F,naomi5@adventure-works.com,"1,20,000",0,Partial High School,Professional,Y
26328,MR.,EDWARD,ANDERSON,04-08-1970,S,M,edward32@adventure-works.com,"80,000",2,Graduate Degree,Professional,N
28693,MS.,TAMARA,CHANDE,04-08-1970,S,F,tamara26@adventure-works.com,"30,000",0,Bachelors,Clerical,N
13885,MR.,BRIAN,HOWARD,05-08-1970,S,M,brian23@adventure-works.com,"70,000",3,Graduate Degree,Professional,Y
12280,MS.,THERESA,ALVAREZ,06-08-1970,M,F,theresa1@adventure-works.com,"30,000",0,Bachelors,Clerical,N
22431,MRS.,MARIE,DOMINGUEZ,06-08-1970,S,F,marie36@adventure-works.com,"10,000",1,High School,Manual,N
26946,MR.,ANDRE,MADAN,06-08-1970,S,M,andre7@adventure-works.com,"20,000",0,Partial College,Manual,Y
28673,MRS.,ARIANNA,REED,06-08-1970,M,F,arianna42@adventure-works.com,"70,000",4,Graduate Degree,Professional,N
11754,MRS.,JANET,ORTEGA,07-08-1970,M,F,janet27@adventure-works.com,"90,000",2,Bachelors,Professional,Y
11814,MR.,DALTON,MORGAN,07-08-1970,M,M,dalton84@adventure-works.com,"60,000",2,Graduate Degree,Professional,Y
14713,MR.,JON,YE,07-08-1970,S,M,jon29@adventure-works.com,"40,000",2,Partial College,Clerical,Y
17958,MR.,RICARDO,LAL,07-08-1970,M,M,ricardo8@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
21609,MRS.,TABITHA,BLANCO,07-08-1970,S,F,tabitha36@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
22252,MRS.,MAKAYLA,BROOKS,07-08-1970,S,F,makayla1@adventure-works.com,"60,000",1,Graduate Degree,Professional,Y
23151,MR.,MICHAEL,BROWN,07-08-1970,M,M,michael36@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
23868,MRS.,ABIGAIL,COLEMAN,07-08-1970,S,F,abigail74@adventure-works.com,"60,000",1,Graduate Degree,Professional,N
28654,MR.,MIGUEL,NELSON,07-08-1970,M,M,miguel35@adventure-works.com,"60,000",1,Graduate Degree,Professional,Y
22604,MR.,WYATT,SIMMONS,09-08-1970,S,M,wyatt65@adventure-works.com,"20,000",0,Partial College,Manual,Y
28688,MS.,MARGARET,YE,09-08-1970,S,F,margaret16@adventure-works.com,"30,000",0,Bachelors,Clerical,N
20853,MR.,JARROD,RANA,10-08-1970,M,M,jarrod11@adventure-works.com,"30,000",0,Bachelors,Clerical,N
23147,MR.,WYATT,SMITH,01-09-1970,M,M,wyatt0@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
11664,MRS.,ALYSSA,MORGAN,02-09-1970,S,F,alyssa30@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
20213,MRS.,GINA,DOMINGUEZ,02-09-1970,S,F,gina13@adventure-works.com,"80,000",4,Graduate Degree,Management,Y
24809,MRS.,ALYSSA,MOORE,03-09-1970,M,F,alyssa7@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
26446,MR.,JAMIE,MUÑOZ,03-09-1970,S,M,jamie31@adventure-works.com,"1,30,000",5,High School,Management,Y
27583,MR.,CALVIN,XU,03-09-1970,M,M,calvin5@adventure-works.com,"90,000",2,Bachelors,Professional,Y
12994,MRS.,ANNA,MARTINEZ,04-09-1970,S,F,anna55@adventure-works.com,"80,000",4,Graduate Degree,Management,Y
14562,MR.,BRYCE,STEWART,04-09-1970,M,M,bryce21@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
28690,MR.,CORY,CHANDRA,04-09-1970,S,M,cory20@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
21284,MR.,CODY,STEWART,05-09-1970,M,M,cody22@adventure-works.com,"50,000",1,Graduate Degree,Skilled Manual,Y
16062,MRS.,KATHERINE,JOHNSON,06-09-1970,M,F,katherine72@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
28854,MRS.,MORGAN,WALKER,06-09-1970,S,F,morgan44@adventure-works.com,"70,000",3,Graduate Degree,Professional,N
14669,MRS.,ERIKA,BLANCO,07-09-1970,M,F,erika13@adventure-works.com,"80,000",4,Graduate Degree,Management,Y
15148,MR.,JAMES,WEST,07-09-1970,M,M,james40@adventure-works.com,"90,000",0,Bachelors,Professional,Y
28669,MR.,JORDAN,CARTER,07-09-1970,S,M,jordan64@adventure-works.com,"60,000",1,Graduate Degree,Professional,N
12898,MRS.,MADELINE,CAMPBELL,09-09-1970,M,F,madeline6@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
19421,MR.,JAY,RANA,09-09-1970,S,M,jay18@adventure-works.com,"10,000",1,High School,Manual,N
27904,MR.,ANDRE,RANA,09-09-1970,M,M,andre11@adventure-works.com,"10,000",1,High School,Manual,N
28653,MRS.,GRACE,WILLIAMS,09-09-1970,M,F,grace1@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
28963,MR.,ROSS,PRASAD,09-09-1970,S,M,ross9@adventure-works.com,"1,10,000",0,High School,Management,N
13646,MR.,TERRY,YUAN,10-09-1970,M,M,terry10@adventure-works.com,"1,10,000",0,High School,Management,Y
13648,MR.,ARTURO,SHARMA,10-09-1970,S,M,arturo34@adventure-works.com,"1,20,000",0,Partial High School,Professional,Y
14154,MR.,WILLIE,GAO,10-09-1970,M,M,willie13@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
17590,MR.,GARRETT,COX,10-09-1970,M,M,garrett15@adventure-works.com,"60,000",2,Graduate Degree,Professional,Y
17653,MS.,LINDA,VAZQUEZ,10-09-1970,S,F,linda30@adventure-works.com,"50,000",0,Graduate Degree,Skilled Manual,Y
21895,MS.,KAYLEE,GONZALEZ,10-09-1970,S,F,kaylee30@adventure-works.com,"90,000",0,Bachelors,Professional,N
27367,MS.,SYDNEY,ADAMS,10-09-1970,S,F,sydney56@adventure-works.com,"90,000",0,Bachelors,Professional,Y
28683,MRS.,MALLORY,MUNOZ,10-09-1970,S,F,mallory15@adventure-works.com,"10,000",1,High School,Manual,N
23665,MS.,CRYSTAL,YANG,11-09-1970,S,F,crystal7@adventure-works.com,"1,20,000",0,Partial High School,Professional,N
16085,MR.,TREVOR,GONZALES,01-10-1970,M,M,trevor17@adventure-works.com,"60,000",1,Graduate Degree,Professional,Y
28449,MR.,JARRED,GILL,01-10-1970,M,M,jarred1@adventure-works.com,"10,000",0,Graduate Degree,Manual,Y
28651,MRS.,LAUREN,BROWN,02-10-1970,M,F,lauren22@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
14152,MR.,LUKE,TURNER,03-10-1970,S,M,luke36@adventure-works.com,"20,000",0,Partial College,Manual,N
19102,MS.,CLAUDIA,YE,03-10-1970,S,F,claudia8@adventure-works.com,"1,00,000",0,High School,Management,Y
27985,MS.,MICHELE,SHEN,07-10-1970,S,F,michele2@adventure-works.com,"1,00,000",0,Partial High School,Professional,N
14155,MS.,OLIVIA,MORRIS,09-10-1970,M,F,olivia26@adventure-works.com,"40,000",0,Graduate Degree,Clerical,Y
16562,MS.,COLLEEN,ZHANG,09-10-1970,M,F,colleen0@adventure-works.com,"40,000",0,Graduate Degree,Clerical,Y
13642,MS.,CASSIE,NARA,10-10-1970,M,F,cassie15@adventure-works.com,"1,00,000",0,High School,Management,N
19977,MS.,KRISTINE,GILL,10-10-1970,S,F,kristine14@adventure-works.com,"1,20,000",0,Partial High School,Professional,Y
27187,MR.,LUCAS,DIAZ,10-10-1970,M,M,lucas69@adventure-works.com,"40,000",2,Partial College,Clerical,Y
15468,MRS.,EMMA,FOSTER,11-10-1970,M,F,emma62@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
26947,MS.,SUZANNE,MA,11-10-1970,S,F,suzanne17@adventure-works.com,"20,000",0,Partial College,Manual,N
25383,MR.,NATHAN,WALKER,03-11-1970,M,M,nathan59@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
12611,MR.,MANUEL,SARA,04-11-1970,S,M,manuel9@adventure-works.com,"20,000",0,Partial College,Manual,Y
14237,MS.,KATE,ANDERSEN,04-11-1970,M,F,kate10@adventure-works.com,"1,20,000",0,Partial High School,Professional,Y
21606,MR.,CONNOR,ROBERTS,04-11-1970,M,M,connor33@adventure-works.com,"60,000",2,Graduate Degree,Professional,Y
16086,MR.,CHARLES,WATSON,05-11-1970,M,M,charles47@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
28207,MR.,LARRY,MORENO,05-11-1970,M,M,larry8@adventure-works.com,"80,000",4,Graduate Degree,Management,Y
12275,MS.,ADRIANA,MADAN,06-11-1970,S,F,adriana8@adventure-works.com,"20,000",0,Partial College,Manual,Y
12899,MRS.,ANA,ROSS,07-11-1970,M,F,ana4@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
15734,MS.,ALICIA,LAL,07-11-1970,M,F,alicia6@adventure-works.com,"1,00,000",0,Partial High School,Professional,Y
12750,MRS.,TERESA,VAZQUEZ,08-11-1970,S,F,teresa15@adventure-works.com,"40,000",2,Partial College,Clerical,Y
14714,MRS.,MEGHAN,DIAZ,08-11-1970,S,F,meghan2@adventure-works.com,"40,000",2,Partial College,Clerical,Y
22432,MRS.,BRIDGET,XIE,08-11-1970,S,F,bridget4@adventure-works.com,"10,000",2,High School,Manual,Y
23173,MR.,NATHAN,RODRIGUEZ,09-11-1970,S,M,nathan56@adventure-works.com,"60,000",2,Graduate Degree,Professional,N
19113,MR.,AARON,PATTERSON,10-11-1970,M,M,aaron9@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
25414,MRS.,GRACE,BAILEY,11-11-1970,M,F,grace32@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
26953,MR.,ROY,RUBIO,11-11-1970,M,M,roy41@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
19192,MRS.,ERIKA,RUIZ,03-12-1970,S,F,erika1@adventure-works.com,"40,000",2,Partial College,Clerical,Y
19427,MR.,TROY,LOPEZ,03-12-1970,S,M,troy18@adventure-works.com,"30,000",0,Bachelors,Clerical,Y
20670,MRS.,JULIA,COX,03-12-1970,M,F,julia55@adventure-works.com,"60,000",1,Graduate Degree,Professional,Y
25412,MR.,MICHAEL,WILLIAMS,03-12-1970,S,M,michael34@adventure-works.com,"60,000",2,Graduate Degree,Professional,Y
27582,MRS.,LATOYA,NATH,03-12-1970,S,F,latoya17@adventure-works.com,"90,000",2,Bachelors,Professional,N
17951,MR.,FREDERICK,MALHOTRA,04-12-1970,M,M,frederick4@adventure-works.com,"10,000",1,High School,Manual,Y
21607,MR.,BRYCE,TORRES,04-12-1970,M,M,bryce4@adventure-works.com,"60,000",2,Graduate Degree,Professional,Y
29184,MRS.,KRISTI,MADAN,04-12-1970,M,F,kristi24@adventure-works.com,"80,000",4,Graduate Degree,Management,Y
14375,MRS.,ALEXANDRA,MOORE,05-12-1970,M,F,alexandra71@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
17564,MRS.,JULIA,WEST,06-12-1970,M,F,julia62@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
24789,MRS.,TAMARA,HU,06-12-1970,M,F,tamara9@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
26302,MR.,JAMES,JACKSON,07-12-1970,M,M,james84@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
27102,MRS.,KATHERINE,MILLER,07-12-1970,S,F,katherine76@adventure-works.com,"60,000",1,Graduate Degree,Professional,N
28691,MR.,ALEJANDRO,ANDERSEN,07-12-1970,S,M,alejandro38@adventure-works.com,"30,000",0,Bachelors,Clerical,N
11641,MR.,JAMES,CHEN,08-12-1970,M,M,james41@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
27905,MR.,MARIO,BLACK,09-12-1970,S,M,mario19@adventure-works.com,"10,000",2,High School,Manual,N
13887,MR.,NATHAN,SCOTT,10-12-1970,M,M,nathan43@adventure-works.com,"80,000",2,Graduate Degree,Professional,Y
25743,MR.,ALVIN,LIU,10-12-1970,M,M,alvin5@adventure-works.com,"30,000",0,Bachelors,Clerical,N
14558,MRS.,MARCEL,TRUEMPY,11-12-1970,M,F,marcel0@adventure-works.com,"50,000",1,Bachelors,Skilled Manual,Y
28512,MR.,DWAYNE,ALONSO,11-12-1970,S,M,dwayne7@adventure-works.com,"20,000",0,Partial College,Manual,N
12751,MRS.,PRISCILLA,XU,12-12-1970,S,F,priscilla4@adventure-works.com,"40,000",2,Partial College,Clerical,Y
28684,MRS.,KRISTI,SAUNDERS,12-12-1970,M,F,kristi16@adventure-works.com,"10,000",2,High School,Manual,Y
14367,MRS.,COURTNEY,GREEN,03-01-1971,S,F,courtney11@adventure-works.com,"60,000",1,Graduate Degree,Skilled Manual,Y
11655,MRS.,TAMARA,SHARMA,04-01-1971,S,F,tamara21@adventure-works.com,"70,000",2,Graduate Degree,Professional,Y
12361,MRS.,DANA,DIAZ,04-01-1971,M,F,dana19@adventure-works.com,"1,60,000",4,Partial High School,Management,N
16205,MRS.,MELANIE,SANDERS,04-01-1971,S,F,melanie14@adventure-works.com,"40,000",2,Partial College,Clerical,Y
25401,MR.,GABRIEL,YOUNG,04-01-1971,M,M,gabriel46@adventure-works.com,"80,000",1,Graduate Degree,Professional,N
17383,MR.,CRAIG,ORTEGA,05-01-1971,M,M,craig21@adventure-works.com,"60,000",1,Graduate Degree,Skilled Manual,Y
23774,MR.,REGINALD,HARRISON,05-01-1971,S,M,reginald18@adventure-works.com,"30,000",0,High School,Manual,Y
14716,MRS.,SHANNON,ZHOU,06-01-1971,S,F,shannon9@adventure-works.com,"40,000",2,Partial College,Clerical,Y
16077,MRS.,STEPHANIE,ROGERS,06-01-1971,M,F,stephanie6@adventure-works.com,"70,000",2,Graduate Degree,Professional,Y
19100,MR.,BRADLEY,RAI,06-01-1971,M,M,bradley20@adventure-works.com,"1,00,000",0,High School,Management,Y
21681,MR.,CASEY,ORTEGA,07-01-1971,S,M,casey46@adventure-works.com,"40,000",2,Partial College,Clerical,Y
26312,MRS.,ELIZABETH,WOOD,07-01-1971,M,F,elizabeth31@adventure-works.com,"60,000",1,Graduate Degree,Professional,Y
21564,MS.,ERICA,LIU,08-01-1971,S,F,erica3@adventure-works.com,"80,000",0,Bachelors,Professional,Y
14711,MS.,DEBORAH,XU,11-01-1971,S,F,deborah9@adventure-works.com,"30,000",0,High School,Manual,Y
26230,MS.,NATASHA,RAMOS,11-01-1971,S,F,natasha17@adventure-works.com,"30,000",0,High School,Manual,Y
13636,MR.,JARROD,RODRIGUEZ,01-02-1971,M,M,jarrod18@adventure-works.com,"90,000",0,Bachelors,Professional,N
23159,MR.,DALTON,PHILLIPS,01-02-1971,M,M,dalton40@adventure-works.com,"70,000",2,Graduate Degree,Professional,Y
23236,MRS.,NICHOLE,KUMAR,01-02-1971,S,F,nichole7@adventure-works.com,"40,000",2,Partial College,Clerical,Y
12695,MS.,KARI,RUIZ,02-02-1971,M,F,kari23@adventure-works.com,"90,000",0,Bachelors,Professional,Y
17107,MS.,PRISCILLA,YUAN,02-02-1971,S,F,priscilla6@adventure-works.com,"20,000",0,Partial High School,Manual,N
